OnCatchSheet,OnSummarySheet,Date,years,yearday,months,Site.Name,Unique.Name,Nursery,Grid.Reference,Longitude,Latitude,X.coord,Y.coord,Use_row,Sampling,Year0class,Year0AverageFL,TaggingClassO,Year1class,Year1AverageFL,TaggingClass1,Year2class,Year2AverageFL,TaggingClass2,Year3class,Year3AverageFL,TaggingClass3,Year4class,Year4AverageFL,TaggingClass4,Air.Temp,Wind.Direction,Cloud.Condition,Precipitation,Water.Temp,Salinity,Turbidity,Surface,AverageDepth,GearCode,GearType,Net.m,Deep.m,Mesh.mm,CatchMethod,HaulRun,StartTime,EndTime,Duration(Mins),HWTime_1,HWTime_2,LWTime,LWTime_2,HW_1,HW_2,LW,LW_2,NetheldTime,AreaNetted,NetTechnique
1,1,2005/10/09,2005,282,10,18 The Bar,The Bar,Helford,SW757269,-5.1377720,50.099748,175700,26900,0,1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,6,27,Orange,15,SW,8/8,Dry,16,NA,NA,NA,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1615,1615,15,919,2143,1544,,4.8,4.6,1.6,,NA,660,Hauled
1,1,2006/05/16,2006,136,5,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW855407,-5.0087187,50.227309,185500,40700,1,1,0,NA,0,6,11,0,1,17.4,0,0,NA,0,0,NA,0,15,E,8/8,Rain,16,0,0.25,calm,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1445,1615,78,759,2010,1426,,4,5,1.2,,NA,1800,Hauled
1,1,2006/05/31,2006,151,5,12 Merthen,Merthen,Helford,SW725258,-5.1817907,50.088653,172500,25800,1,1,0,NA,0,36,12,0,0,NA,0,0,NA,0,0,NA,0,15,W,2/8,Dry,18,0,0.25,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,4,1440,1640,120,838,2039,1513,,4.6,4.9,1.5,,NA,1800,Hauled
1,1,2006/06/05,2006,156,6,14 St Just Harbour,St Just Harbour,Fal,SW848360,-5.0158547,50.184844,184800,36000,0,1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,30,Orange,20,Calm,0/8,Dry,20,0,1.2,calm,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1450,1450,50,1258,,1923,,4.1,,2.1,,NA,NA,Stop Net
1,1,2006/06/11,2006,162,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,112,12,0,0,NA,0,0,NA,0,0,NA,0,19,SE,8/8,Rain,20,0,0.6,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1645,1645,45,,1800,1211,,,5,1.2,,NA,1000,Hauled
1,1,2006/06/23,2006,174,6,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,0,NA,0,15,13,0,31,18.7,0,0,NA,0,0,NA,0,16,Calm,8/8,Dry,20,0,0.6,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1555,1645,90,,1623,1035,,,4.8,1.4,,NA,1160,Hauled
1,1,2006/06/24,2006,175,6,7 Polingey Creek,Polingey Creek,Fal,SW866351,-4.9901719,50.177412,186600,35100,0,1,0,NA,0,0,NA,0,0,NA,0,1,24.2,Yellow,0,NA,0,20,SW,2/8,Dry,26,0,0.8,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1640,1640,40,,1712,1130,,,5,1.3,,NA,2104,Hauled
1,1,2006/06/28,2006,179,6,13 Ruan Creek,Ruan Creek,Fal,SW872406,-4.9848624,50.227025,187200,40600,1,1,0,NA,0,1,12,0,0,NA,0,0,NA,0,0,NA,0,20,E,2/8,Dry,22,0,0.8,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,9,1255,1610,189,745,2027,1424,,4.8,5,1.3,,NA,2000,Hauled
1,1,2006/07/05,2006,186,7,13 Ruan Creek,Ruan Creek,Fal,SW874406,-4.9820624,50.227097,187400,40600,1,1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,10,27.7,Orange,20,W,8/8,Rain,19,0,0.9,smooth,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1240,1430,90,1249,,1919,,4.2,,2.1,,NA,4600,Hauled
1,1,2006/07/07,2006,188,7,3 Gorrangorras Creek,Gorrangorras Creek,Fal,SW793345,-5.0919104,50.169348,179300,34500,0,1,0,NA,0,0,NA,0,0,NA,0,2,23.3,Yellow,1,31,Orange,19,W,8/8,Dry,22,0.035,1,rippled,0.7,LN,Large Net,18.3,1.8,5,Beach Seine,5,1400,1610,126,1456,,2109,,4.4,,1.8,,NA,1250,Hauled
1,1,2006/07/25,2006,206,7,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW856407,-5.0073187,50.227345,185600,40700,1,1,0,NA,0,0,NA,0,0,NA,0,2,21,Yellow,0,NA,0,23,E,7/8,Dry,19,0,1,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,4,1140,1315,81,609,1820,1253,,4.8,5.1,1.2,,NA,3300,Hauled
1,1,2006/07/28,2006,209,7,13 Ruan Creek,Ruan Creek,Fal,SW865404,-4.9945498,50.224976,186500,40400,1,1,0,NA,0,40,15,0,2,20.8,Yellow,0,NA,0,3,27.9,Orange,20,SW,8/8,Dry,20,0.035,0.6,wavelets,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,8,1245,1415,78,803,2009,1443,,4.8,5.1,1.2,,10,2000,Net held
1,1,2006/07/31,2006,212,7,2 Bonallack Main Channel,Bonallack,Helford,SW717260,-5.1930758,50.090142,171700,26000,1,1,43,5,0,0,NA,0,0,NA,0,0,NA,0,2,30.1,Orange,18,W,8/8,Rain,20,0,0.5,wavelets,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1430,1620,90,943,2149,1600,,4.6,4.7,1.5,,15,NA,Net held
1,1,2006/08/05,2006,217,8,7 Polingey Creek,Polingey Creek,Fal,SW866351,-4.9901719,50.177412,186600,35100,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,25,W,6/8,Dry,23,NA,0.5,calm,0.45,SN,Small Net,9.1,1.7,4,Beach Seine,1,1530,1530,30,,1411,814,,,4.2,2.1,,NA,120,Hauled
1,1,2006/08/08,2006,220,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,15,5.8,0,0,NA,0,0,NA,0,0,NA,0,1,30.4,Orange,24,W,4/8,Dry,22,0.035,0.8,calm,0.6,SN,Small Net,9.1,1.7,4,Beach Seine,1,1625,1625,25,,1724,1136,,,5.1,1.3,,NA,950,Hauled
0,1,2006/08/15,2006,227,8,2 Bonallack Main Channel,Bonallack,Helford,SW717260,-5.1930758,50.090142,171700,26000,1,1,10,6.1,0,0,NA,0,0,NA,0,1,25.8,Yellow,0,NA,0,20,SW,8/8,Dry,17.5,0,0.5,wavelets,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,8,1510,1820,186,1023,2236,1645,,5,4.9,1.2,,10,NA,Net held
1,1,2006/08/29,2006,241,8,13 Ruan Creek,Ruan Creek,Fal,SW865404,-4.9945498,50.224976,186500,40400,1,1,15,7.8,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,SW,4/8,Dry,18,0,0.4,small waves,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1445,1540,55,804,2110,1520,,4.8,4.8,1.4,,NA,NA,Net held
0,1,2006/09/04,2006,247,9,7 Polingey Creek,Polingey Creek,Fal,SW866351,-4.9901719,50.177412,186600,35100,0,1,1,6.2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,20,SW,8/8,Dry,21,0.035,1,rippled,0.3,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1500,NA,NA,,1511,915,,,4.5,2,,NA,1800,Hauled
1,1,2006/09/05,2006,248,9,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,1,9,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,21,SW,7/8,Dry,22,0,1,calm,0.9,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1600,1645,45,,1613,1023,,,4.9,1.6,,NA,1400,Hauled
1,1,2006/09/13,2006,256,9,12 Merthen,Merthen,Helford,SW725258,-5.1817907,50.088653,172500,25800,1,1,0,NA,0,1,18.5,0,0,NA,0,0,NA,0,0,NA,0,19,S,8/8,Dry,19,0.035,0.5,rippled,1.3,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1600,1735,78,949,2205,1617,,5,4.8,1.3,,NA,1600,Hauled
1,1,2007/06/12,2007,163,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,7,13,0,0,NA,0,0,NA,0,0,NA,0,24,SW,4/8,Dry,23,0,0.3,calm,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1540,1603,23,,1540,951,,,4.8,1.3,,NA,1100,Hauled
1,1,2007/06/13,2007,164,6,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,0,NA,0,0,NA,0,0,NA,0,1,26.4,Yellow,0,NA,0,19,SE,6/8,Dry,18,0,0.8,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1600,NA,NA,,1636,1051,,,5,1.1,,NA,1500,Hauled
1,1,2007/07/12,2007,193,7,13 Ruan Creek,Ruan Creek,Fal,SW865404,-4.9945498,50.224976,186500,40400,1,1,0,NA,0,0,NA,0,0,NA,0,1,25.6,Yellow,0,NA,0,16,SW,8/8,Rain,15,0,1,wavelets,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,4,1430,1525,55,,1619,1034,,,4.8,1.5,,NA,3240,Hauled
1,1,2007/07/12,2007,193,7,8 Ruan Creek Ardevora Veor,Ruan Creek,Fal,SW873405,-4.9834063,50.226163,187300,40500,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15,NA,8/8,Dry,15,NA,1,calm,1.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1600,NA,NA,,1619,1034,,,4.8,1.5,,NA,900,Hauled
1,1,2007/07/19,2007,200,7,2 Bonallack Main Channel,Bonallack,Helford,SW717261,-5.1931355,50.091040,171700,26100,1,1,1,4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,Calm,8/8,Shower,17,0,0.1,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1400,1730,198,922,,1551,,4.7,,1.2,,5,NA,Net held
1,1,2007/08/02,2007,214,8,12 Merthen,Merthen,Helford,SW727259,-5.1790587,50.089627,172700,25900,1,1,170,4.1,0,7,15,0,0,NA,0,0,NA,0,0,NA,0,22,SW,5/8,Dry,23,0,0.12,rippled,1.1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1355,1610,129,930,2040,1457,,5.1,5.4,0.8,,10,270,Net held
0,1,2007/08/07,2007,219,8,7 Polingey Creek,Polingey Creek,Fal,SW866351,-4.9901719,50.177412,186600,35100,0,1,2,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,21,N,6/8,Dry,23,0,0.2,calm,0.3,SN,Small Net,9.1,1.7,4,Beach Seine,1,1445,1445,45,1224,,1848,,4.4,,1.9,,NA,76,Hauled
1,1,2007/08/10,2007,222,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,1,5,0,3,17,0,0,NA,0,0,NA,0,0,NA,0,23,W,7/8,Dry,20,0,0.63,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1545,1545,45,,1614,1031,,,4.7,1.7,,NA,1050,Hauled
1,1,2007/08/11,2007,223,8,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,15,3.5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,21,SW,2/8,Dry,22,0,0.6,calm,1.3,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1630,1630,30,,1708,1130,,,5,1.4,,NA,1500,Hauled
0,1,2007/08/24,2007,236,8,14 St Just Harbour,St Just Harbour,Fal,SW848358,-5.0157415,50.183047,184800,35800,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,20,N,NA,Dry,23,0,1.2,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1420,1530,66,,1451,839,,,4.3,2.2,,NA,2140,Hauled
1,1,2007/08/30,2007,242,8,12 Merthen,Merthen,Helford,SW727259,-5.1790587,50.089627,172700,25900,1,1,378,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,N,8/8,Dry,20,0,0.07,calm,0.3,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1300,1505,123,725,,1359,,5.3,,0.6,,15,290,Net held
1,1,2007/09/07,2007,250,9,13 Ruan Creek,Ruan Creek,Fal,SW865404,-4.9945498,50.224976,186500,40400,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,22,N,NA,Dry,25,NA,1,calm,1.3,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1350,1540,90,,1503,917,,,4.4,2.2,,NA,3000,Hauled
1,1,2007/09/13,2007,256,9,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW856407,-5.0073187,50.227345,185600,40700,1,1,254,7.4,0,7,15,0,0,NA,0,0,NA,0,0,NA,0,20,N,0/8,Dry,19,0.035,0.8,wavelets,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,4,1250,1340,50,706,,1349,,5.2,,0.8,,5,1020,Net held
1,1,2007/09/22,2007,265,9,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,85,7.1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,SW,7/8,Dry,20,0.5,1,wavelets,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1315,1400,45,,1415,812,,,4.3,2.4,,NA,3400,Hauled
1,1,2007/09/29,2007,272,9,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW856407,-5.0073187,50.227345,185600,40700,1,1,155,6.9,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,16,S,4/8,Dry,17,0,0.2,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1310,1455,87,740,,1415,,5.5,,0.5,,12,300,Net held
1,1,2007/10/13,2007,286,10,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW856407,-5.0073187,50.227345,185600,40700,1,1,56,7.4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,16,SE,8/8,Rain,15.5,0,1,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,1240,1450,126,701,,1343,,5.1,,1,,55,NA,Net held
1,1,2008/06/14,2008,166,6,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,0,NA,0,2000,10,0,4,18.1,0,0,NA,0,0,NA,0,17,W,8/8,Shower,18,0,0.8,calm,0.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1330,1445,69,234,1507,914,,4.4,4.4,1.7,,NA,5000,Hauled
1,1,2008/06/17,2008,169,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,335,11,0,1,17.8,0,0,NA,0,0,NA,0,20,W,8/8,Dry,19,0,0.6,rippled,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1645,1645,45,,1720,1141,,,4.9,1.5,,NA,850,Hauled
1,1,2008/07/08,2008,190,7,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW857405,-5.0058057,50.225585,185700,40500,1,1,0,NA,0,65,10,0,0,NA,0,0,NA,0,0,NA,0,15,SW,5/8,Dry,15,0,0.1,wavelets,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1535,1710,81,1009,2211,1626,,4.9,5,1.1,,5,1000,Net held
1,1,2008/07/16,2008,198,7,2 Bonallack Main Channel,Bonallack,Helford,SW717261,-5.1931355,50.091040,171700,26100,1,1,7,3.7,0,109,12,0,1,22,Yellow,0,NA,0,0,NA,0,19,W,2/8,Dry,19,0,0.25,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,8,932,1310,204,437,1657,1113,,4.5,4.8,1.6,,45,NA,Net held
1,1,2008/08/01,2008,214,8,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,6,3.2,0,9,12,0,0,NA,0,0,NA,0,0,NA,0,19,SW,8/8,Dry,19,0,0.5,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1630,1630,30,,1810,1230,,,5.4,0.9,,NA,1100,Hauled
1,1,2008/08/08,2008,221,8,2 Bonallack Main Channel,Bonallack,Helford,SW717261,-5.1931355,50.091040,171700,26100,1,1,5,4.2,0,1,13,0,0,NA,0,0,NA,0,0,NA,0,21,NW,7/8,Dry,21,0,0.15,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,10,1520,1845,195,1022,2126,1654,,4.6,4.6,1.6,,5,NA,Net held
1,1,2008/08/15,2008,228,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,27,5.4,0,34,14,0,0,NA,0,0,NA,0,0,NA,0,18,S,8/8,Shower,17,0,0.7,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1630,1630,30,,1720,1139,,,5,1.9,,NA,850,Hauled
1,1,2008/10/11,2008,285,10,5 Blaze Bar,Blaze Bar,Fal,SW848405,-5.0184050,50.225258,184800,40500,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,Airs,0/8,Dry,15,NA,1,calm,2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1335,1400,25,,1537,941,,,4.7,1.9,,NA,1340,Hauled
1,0,2008/10/11,2008,285,10,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,calm,0/8,Dry,15,NA,0.3,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1520,1520,20,,1537,941,,,4.7,1.9,,NA,1000,Hauled
1,1,2009/05/14,2009,134,5,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW863404,-4.9973497,50.224904,186300,40400,1,1,0,NA,0,0,NA,0,10,15.6,0,0,NA,0,0,NA,0,13,E,8/8,Drizzle,21,0.035,1.2,wavelets,0.9,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,1320,1630,186,850,,1521,,4.5,,1.6,,30,NA,Net held
1,1,2009/06/05,2009,156,6,2 Lamorran,Lamorran,Fal,SW878417,-4.9770780,50.237120,187800,41700,1,1,0,NA,0,7,9,0,2,14.5,0,0,NA,0,0,NA,0,17,E,6/8,Dry,21,0,1,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1440,1510,30,,1634,1052,,,4.8,1.4,,NA,1100,Hauled
1,1,2009/06/05,2009,156,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,264,8,0,20,15.1,0,0,NA,0,0,NA,0,17,SE,6/8,Dry,21,0,1,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1215,1215,15,,1208,609,,,4.3,1.8,,NA,4500,Hauled
1,1,2009/06/12,2009,163,6,2 Bonallack Main Channel,Bonallack,Helford,SW718260,-5.1916800,50.090180,171800,26000,1,1,0,NA,0,36,9,0,5,16.7,0,0,NA,0,0,NA,0,15,SW,6/8,Dry,21,0,0.6,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,10,1300,1650,210,841,,1508,,4.6,,1.5,,55,NA,Net held
1,1,2009/06/20,2009,171,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,150,10,0,4,16.8,0,0,NA,0,0,NA,0,17,N,5/8,Dry,17,0,0.7,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1540,1540,40,319,2235,1553,,4.6,1.4,4.8,,NA,850,Hauled
1,1,2009/07/30,2009,211,7,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,24,4.1,0,32,12,0,11,16.4,0,0,NA,0,0,NA,0,20,SW,5/8,Dry,18,0,0.2,wavelets,0.7,KNN,Knotless Nylon Net,29.5,2.9,5,Beach Seine,1,1215,1215,15,,1208,609,,,4.3,1.8,,NA,4500,Hauled
1,1,2009/08/05,2009,217,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,25,4.7,0,71,12,0,0,NA,0,0,NA,0,0,NA,0,19,SW,7/8,Dry,18,0.5,0.6,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1710,1710,10,,1753,1226,,,5,1.4,,NA,850,Hauled
1,1,2009/08/12,2009,224,8,2 Bonallack Main Channel,Bonallack,Helford,SW718260,-5.1916800,50.090180,171800,26000,1,1,2,3.7,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,W,8/8,Dry,18,0.5,0.3,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1412,1752,204,938,,1556,,4.7,,1.4,,26,NA,Net held
1,1,2009/08/18,2009,230,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,0,NA,0,10,17.8,0,0,NA,0,0,NA,0,22,S,6/8,Dry,22,0,1,wavelets,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1430,1500,30,,1624,1039,,,5,1.4,,NA,4500,Hauled
1,1,2009/09/15,2009,258,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,45,13,0,0,NA,0,0,NA,0,0,NA,0,23,Calm,0/8,Dry,20,0,0,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1410,1530,72,,1513,922,,,4.7,1.8,,NA,3000,Hauled
1,1,2009/10/08,2009,281,10,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW862403,-4.9986932,50.223970,186200,40300,1,1,11,8.5,0,1,15,0,2,20.1,0,0,NA,0,0,NA,0,14,N,0/8,Dry,15,0,0.1,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,1305,1550,141,819,2038,1446,,5.2,5,1.2,,30,NA,Net held
1,1,2010/05/13,2010,133,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,32,10,0,0,NA,0,0,NA,0,0,NA,0,11,W,1/8,Dry,19,0,0.7,calm,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1730,1730,30,,1751,1203,,,5.1,1.1,,NA,850,Hauled
1,1,2010/05/18,2010,138,5,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,0,NA,0,5,11,0,6,15.9,0,0,NA,0,0,NA,0,16,SW,8/8,Dry,18,0,0.15,rippled,1.2,NA,NA,NA,NA,NA,Beach Seine,8,1355,1723,197,901,2112,1526,,4.9,5.1,1.3,,69,NA,Net held
1,1,2010/05/26,2010,146,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,23,11,0,0,NA,0,0,NA,0,0,NA,0,13,E,8/8,Dry,16,0,0.7,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1615,1615,15,,1658,1116,,,5.1,1,,NA,850,Hauled
1,1,2010/06/09,2010,160,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,85,10,0,14,15,0,1,23.7,Yellow,0,NA,0,18,NE,7/8,Dry,23,0.5,0.3,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1515,1545,30,,1546,947,,,4.6,1.6,,NA,3200,Hauled
1,1,2010/06/15,2010,166,6,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW859405,-5.0030058,50.225657,185900,40500,1,1,0,NA,0,0,NA,0,10,15.6,0,0,NA,0,0,NA,0,17,E,4/8,Dry,21,0,0.6,rippled,0.5,LN,Large Net,18.3,1.8,5,Beach Seine,3,1330,1510,84,812,,1441,,5.1,,0.9,,NA,1000,Hauled
1,1,2010/06/22,2010,173,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,286,10,0,314,15.6,0,0,NA,0,0,NA,0,19,W,0/8,Dry,24,0,1,calm,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1315,1335,20,,1445,847,,,4.6,1.6,,NA,3300,Hauled
1,1,2010/06/23,2010,174,6,15 Lamorran,Lamorran Gully,Fal,SW885417,-4.9672757,50.237371,188500,41700,1,1,0,NA,0,1,12,0,4,15,0,0,NA,0,0,NA,0,20,NW,2/8,Dry,24,0,0.4,calm,0.5,LN,Large Net,18.3,1.8,5,Beach Seine,1,1445,1505,20,,1617,1040,,,4.7,1.7,,NA,4000,Hauled
1,1,2010/06/25,2010,176,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,36,12,0,2,17.5,0,0,NA,0,0,NA,0,20,0,0/8,Dry,23,0,0.2,calm,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1620,1620,20,,1723,1146,,,5,1.3,,NA,900,Hauled
1,1,2010/07/02,2010,183,7,2 Bonallack Main Channel,Bonallack,Helford,SW718260,-5.1916800,50.090180,171800,26000,1,1,3,3,0,3,14,0,1,18.2,0,0,NA,0,0,NA,0,19,SW,4/8,Dry,21,0,0.23,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1430,1740,186,,1558,934,,,1.5,4.6,,35,NA,Net held
1,1,2010/07/10,2010,191,7,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,1,13,0,0,NA,0,0,NA,0,0,NA,0,21,SW,8/8,Dry,22,0,0.6,wavelets,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1555,1700,63,,1657,1108,,,5,1.4,,NA,900,Hauled
1,1,2010/08/07,2010,219,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,33,4.5,0,236,13,0,0,NA,0,0,NA,0,0,NA,0,19,W,7/8,Dry,23,0,1,wavelets,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1400,NA,NA,,1541,948,,,4.7,1.7,,NA,5000,Hauled
